bin, idx1, idx2, x, y
5,1,0, 4347.919695168816,11556.259007925359
5,1,0, 4348.362535023214,11558.24000116417
5,1,0, 4348.611651039777,11560.220994402982
5,1,0, 4348.833200303467,11562.201987641794
5,1,0, 4349.265263656272,11564.182980880607
5,1,0, 4349.387886714778,11564.637696037227
5,1,0, 4349.812446331917,11566.163974119418
5,1,0, 4350.857533252107,11568.144967358228
5,1,0, 4352.512015778809,11570.12596059704
5,1,0, 4352.833377642255,11570.458322179038
5,1,0, 4354.489069309568,11572.106953835853
5,1,0, 4356.278868569731,11573.71951480512
5,1,0, 4356.697310353713,11574.087947074666
5,1,0, 4358.522521645227,11576.068940313477
5,1,0, 4359.724359497208,11577.506886339184
5,1,0, 4360.195107266733,11578.049933552289
5,1,0, 4361.521960932535,11580.0309267911
5,1,0, 4363.068308974141,11582.011920029912
5,1,0, 4363.169850424685,11582.137852798623
5,1,0, 4364.887755296667,11583.992913268727
5,1,0, 4366.615341352161,11585.196163488192
5,1,0, 4367.975185157257,11585.973906507537
5,1,0, 4370.060832279638,11586.946717103236
5,1,0, 4372.2766028460155,11587.954899746348
5,1,0, 4373.506323207114,11588.5128742654
5,1,0, 4376.367484663226,11589.935892985159
5,1,0, 4376.951814134591,11590.270295434453
5,1,0, 4379.69607774572,11591.916886223971
5,1,0, 4380.397305062068,11592.402407438634
5,1,0, 4383.088604976886,11593.897879462784
5,1,0, 4383.842795989544,11594.357163961033
5,1,0, 4387.288286917021,11595.60871591562
5,1,0, 4388.8028950327025,11595.878872701596
5,1,0, 4390.733777844498,11596.30850557453
5,1,0, 4394.1792687719735,11596.917885034876
5,1,0, 4397.624759699451,11597.543074986417
5,1,0, 4398.608115918081,11597.859865940407
5,1,0, 4401.070250626928,11599.303780287788
5,1,0, 4401.774308523692,11599.840859179218
5,1,0, 4402.25033745459,11601.821852418028
5,1,0, 4401.700351929715,11603.802845656843
5,1,0, 4401.5803840675335,11605.783838895655
5,1,0, 4403.549271120635,11607.764832134468
5,1,0, 4404.515741554404,11608.213036916793
5,1,0, 4407.9311827087095,11609.745825373278
5,1,0, 4407.961232481881,11609.75444648191
5,1,0, 4411.406723409357,11610.764924489955
5,1,0, 4414.852214336834,11611.375448049715
5,1,0, 4418.297705264311,11611.582690827234
5,1,0, 4421.743196191787,11611.344082837868
5,1,0, 4425.188687119264,11610.87617691287
5,1,0, 4428.634178046741,11610.268644458292
5,1,0, 4431.600446100139,11609.745825373278
5,1,0, 4432.079668974216,11609.660100137518
5,1,0, 4435.525159901694,11609.09605336042
5,1,0, 4438.970650829171,11608.656141469468
5,1,0, 4442.4161417566465,11608.31018693493
5,1,0, 4445.861632684124,11608.028478159811
5,1,0, 4449.3071236116,11607.82361357488
5,1,0, 4452.752614539077,11607.828946208128
5,1,0, 4456.198105466554,11608.115520610487
5,1,0, 4459.64359639403,11608.566058368839
5,1,0, 4463.089087321506,11609.31827059217
5,1,0, 4464.554629676709,11609.745825373278
5,1,0, 4466.534578248984,11610.427900792532
5,1,0, 4469.980069176459,11611.395155991024
5,1,0, 4471.510833253672,11611.72681861209
5,1,0, 4473.425560103937,11612.15086573065
5,1,0, 4476.871051031414,11612.462952089027
5,1,0, 4480.3165419588895,11612.376158749383
5,1,0, 4483.762032886367,11611.907570061154
5,1,0, 4484.818033222314,11611.72681861209
5,1,0, 4487.207523813843,11611.327669595848
5,1,0, 4490.65301474132,11610.683173014668
5,1,0, 4494.098505668797,11609.998824646798
5,1,0, 4495.671497342228,11609.745825373278
5,1,0, 4497.543996596273,11609.46461877858
5,1,0, 4500.98948752375,11609.054194381997
5,1,0, 4504.434978451227,11608.794830447228
5,1,0, 4507.880469378702,11608.58133453555
5,1,0, 4511.32596030618,11608.390443755015
5,1,0, 4514.771451233657,11608.118792563098
5,1,0, 4518.061847441793,11607.764832134468
5,1,0, 4518.2169421611325,11607.746445859912
5,1,0, 4521.66243308861,11607.332971271126
5,1,0, 4525.107924016086,11606.916683811953
5,1,0, 4528.5534149435625,11606.589113914704
5,1,0, 4531.99890587104,11606.270691209422
5,1,0, 4535.444396798516,11605.805203946042
5,1,0, 4535.60855193817,11605.783838895655
5,1,0, 4538.889887725993,11605.240568882084
5,1,0, 4542.33537865347,11604.266119791291
5,1,0, 4543.487059399568,11603.802845656843
5,1,0, 4545.780869580945,11602.381193782338
5,1,0, 4546.536086418387,11601.82185241803
5,1,0, 4548.217503386355,11599.84085917922
5,1,0, 4549.198524595579,11597.859865940405
5,1,0, 4549.226360508424,11597.800961760111
5,1,0, 4550.079516761921,11595.878872701596
5,1,0, 4550.961784358884,11593.897879462784
5,1,0, 4552.111005136866,11591.91688622397
5,1,0, 4552.6718514359,11591.32002682606
5,1,0, 4553.894755299132,11589.935892985159
5,1,0, 4556.023005066502,11587.954899746348
5,1,0, 4556.117342363375,11587.88552987257
5,1,0, 4559.056719713173,11585.973906507537
5,1,0, 4559.562833290853,11585.703429104762
5,1,0, 4563.008324218329,11584.178928347234
5,1,0, 4563.563944647142,11583.992913268725
5,1,0, 4566.4538151458055,11583.149649391074
5,1,0, 4569.899306073283,11582.396269736992
5,1,0, 4571.645720929806,11582.011920029912
5,1,0, 4573.344797000759,11581.617151460283
5,1,0, 4576.790287928236,11580.671738655412
5,1,0, 4578.357199021921,11580.0309267911
5,1,0, 4580.235778855713,11579.189412154905
5,1,0, 4582.243551420689,11578.049933552289
5,1,0, 4583.681269783188,11577.229008945636
5,1,0, 4585.467795538841,11576.068940313475
5,1,0, 4587.126760710666,11575.050002908323
5,1,0, 4588.622909543502,11574.087947074666
5,1,0, 4590.572251638143,11572.824913257
5,1,0, 4591.713450565598,11572.106953835853
5,1,0, 4594.017742565618,11570.456718734575
5,1,0, 4594.518957538059,11570.12596059704
5,1,0, 4597.081246434279,11568.144967358228
5,1,0, 4597.463233493096,11567.80447620799
5,1,0, 4599.355393048807,11566.163974119418
5,1,0, 4600.908724420572,11564.648090865365
5,1,0, 4601.382581298115,11564.182980880607
5,1,0, 4603.3170543699525,11562.201987641794
5,1,0, 4604.3542153480485,11561.185037411757
5,1,0, 4605.216592927746,11560.220994402982
5,1,0, 4606.801944504113,11558.24000116417
5,1,0, 4607.799706275526,11556.953624375756
5,1,0, 4608.269312903414,11556.259007925359
5,1,0, 4609.6576823078585,11554.278014686546
5,1,0, 4611.028940350834,11552.297021447735
5,1,0, 4611.245197203002,11552.027463888633
5,1,0, 4612.57741184179,11550.316028208923
5,1,0, 4614.105885401827,11548.33503497011
5,1,0, 4614.6906881304785,11547.630202479053
5,1,0, 4615.748400265179,11546.354041731298
5,1,0, 4617.130961423514,11544.373048492487
5,1,0, 4618.136179057956,11542.513534257494
5,1,0, 4618.206039265678,11542.392055253677
5,1,0, 4619.260598965359,11540.411062014864
5,1,0, 4619.931390765605,11538.430068776051
5,1,0, 4620.599599904959,11536.449075537239
5,1,0, 4621.318475943336,11534.468082298428
5,1,0, 4621.581669985431,11533.888346992564
5,1,0, 4622.22088678614,11532.487089059616
5,1,0, 4623.047695419419,11530.506095820805
5,1,0, 4623.858239675922,11528.525102581993
5,1,0, 4624.512110321434,11526.54410934318
5,1,0, 4624.930220324597,11524.563116104368
5,1,0, 4625.027160912909,11523.518281168974
5,1,0, 4625.1233370715945,11522.582122865557
5,1,0, 4625.270294270291,11520.601129626746
5,1,0, 4625.4222506808155,11518.620136387934
5,1,0, 4625.552089819436,11516.639143149121
5,1,0, 4625.454406796579,11514.658149910309
5,1,0, 4625.027160912909,11513.130430885496
5,1,0, 4624.891895727958,11512.677156671498
5,1,0, 4623.7946490768945,11510.696163432684
5,1,0, 4621.6239245544,11508.715170193875
5,1,0, 4621.581669985431,11508.67695265138
5,1,0, 4619.813126013763,11506.734176955062
5,1,0, 4618.136179057956,11505.083892003518
5,1,0, 4617.83822473124,11504.75318371625
5,1,0, 4616.728534205243,11502.772190477437
5,1,0, 4615.87672556922,11500.791197238626
5,1,0, 4615.025183935314,11498.810203999816
5,1,0, 4614.6906881304785,11497.909947456828
5,1,0, 4614.306721937285,11496.829210761003
5,1,0, 4613.503516796462,11494.84821752219
5,1,0, 4612.672852006115,11492.867224283378
5,1,0, 4611.796362621341,11490.886231044567
5,1,0, 4611.245197203002,11489.562986677567
5,1,0, 4610.936872153924,11488.905237805755
5,1,0, 4609.911143135922,11486.924244566946
5,1,0, 4608.081892625282,11484.943251328132
5,1,0, 4607.799706275526,11484.71724643415
5,1,0, 4605.031115120346,11482.96225808932
5,1,0, 4604.3542153480485,11482.665067531989
5,1,0, 4600.908724420572,11481.48054609013
5,1,0, 4599.209690556695,11480.981264850507
5,1,0, 4597.463233493096,11480.52190038691
5,1,0, 4594.017742565618,11479.706591648484
5,1,0, 4590.728256120694,11479.000271611696
5,1,0, 4590.572251638143,11478.960824403901
5,1,0, 4587.126760710666,11477.755001453652
5,1,0, 4585.192169777631,11477.019278372885
5,1,0, 4583.681269783188,11476.268797550456
5,1,0, 4581.696693580542,11475.038285134073
5,1,0, 4580.235778855713,11473.787198820142
5,1,0, 4579.448573401346,11473.05729189526
5,1,0, 4578.0443134793295,11471.076298656448
5,1,0, 4576.7902879282365,11469.096065855967
5,1,0, 4576.7897808193175,11469.095305417637
5,1,0, 4575.824633589881,11467.114312178825
5,1,0, 4574.6100614723855,11465.133318940014
5,1,0, 4573.344797000759,11463.832341990257
5,1,0, 4572.531248923983,11463.152325701201
5,1,0, 4569.899306073283,11461.618708462103
5,1,0, 4568.914516114276,11461.171332462389
5,1,0, 4566.4538151458055,11460.363514617742
5,1,0, 4563.008324218329,11459.631770305043
5,1,0, 4559.862993075582,11459.190339223576
5,1,0, 4559.562833290853,11459.153748745051
5,1,0, 4556.117342363375,11458.829943645529
5,1,0, 4552.6718514359,11458.625381876838
5,1,0, 4549.226360508423,11458.44703329785
5,1,0, 4545.780869580945,11458.086869823706
5,1,0, 4542.33537865347,11457.370531617316
5,1,0, 4541.860550568468,11457.209345984767
5,1,0, 4538.889887725993,11456.163395856118
5,1,0, 4536.028773867085,11455.228352745955
5,1,0, 4535.444396798516,11455.039137072423
5,1,0, 4531.99890587104,11453.83401948097
5,1,0, 4529.806699334885,11453.247359507142
5,1,0, 4528.5534149435625,11452.978397585906
5,1,0, 4525.107924016086,11452.328515424937
5,1,0, 4521.66243308861,11451.896320681046
5,1,0, 4518.2169421611325,11451.691780404002
5,1,0, 4514.771451233657,11451.588466590032
5,1,0, 4511.32596030618,11451.595280841639
5,1,0, 4507.880469378702,11451.606991268325
5,1,0, 4504.434978451227,11451.526150102281
5,1,0, 4500.98948752375,11451.383918868809
5,1,0, 4498.620280750944,11451.26636626833
5,1,0, 4497.543996596273,11451.215750425836
5,1,0, 4494.098505668797,11451.038870297656
5,1,0, 4490.65301474132,11451.008558947055
5,1,0, 4487.207523813843,11451.1550491074
5,2,0, 4483.762032886367,11399.702739701745
5,2,0, 4483.266677580377,11399.760542059223
5,2,0, 4480.3165419588895,11400.083348378255
5,2,0, 4476.871051031414,11400.903338102684
5,2,0, 4473.860414184367,11401.741535298033
5,2,0, 4473.425560103937,11401.850815237063
5,2,0, 4469.980069176459,11402.819157028776
5,2,0, 4466.534578248984,11403.710354251005
5,2,0, 4466.488784428112,11403.722528536846
5,2,0, 4463.089087321507,11404.769581796838
5,2,0, 4460.257182798387,11405.703521775657
5,2,0, 4459.64359639403,11405.989979606671
5,2,0, 4456.198105466554,11407.611521031722
5,2,0, 4456.02450257406,11407.684515014469
5,2,0, 4452.752614539077,11409.347306815018
5,2,0, 4451.63504099301,11409.665508253282
5,2,0, 4449.3071236116,11410.21656897527
5,2,0, 4445.861632684124,11410.28329621759
5,2,0, 4442.4161417566465,11409.812408588487
5,2,0, 4441.752196162524,11409.665508253282
5,2,0, 4438.970650829171,11408.760560506518
5,2,0, 4435.525159901694,11407.998262826246
5,2,0, 4432.0796689742165,11408.31663338591
5,2,0, 4429.382452278072,11409.665508253283
5,2,0, 4428.634178046741,11410.032058859877
5,2,0, 4427.051776413312,11411.646501492094
5,2,0, 4425.309388517029,11413.627494730905
5,2,0, 4425.188687119263,11413.759584338664
5,2,0, 4424.00214016523,11415.608487969715
5,2,0, 4422.624205977279,11417.589481208526
5,2,0, 4421.743196191787,11418.601505467146
5,2,0, 4420.88012844007,11419.57047444734
5,2,0, 4418.436936138166,11421.551467686153
5,2,0, 4418.297705264311,11421.643536038247
5,2,0, 4414.852214336834,11423.41322508176
5,2,0, 4414.545895514542,11423.532460924964
5,2,0, 4411.406723409357,11424.589916970186
5,2,0, 4407.961232481881,11425.340119962955
5,2,0, 4406.8408245925875,11425.513454163776
5,2,0, 4404.515741554404,11425.883246647285
5,2,0, 4401.070250626928,11426.386989429426
5,2,0, 4397.624759699451,11426.826329257312
5,2,0, 4394.1792687719735,11427.467547346192
5,2,0, 4394.042398304442,11427.494447402587
5,2,0, 4390.733777844498,11428.264061064483
5,2,0, 4387.288286917021,11428.98352844865
5,2,0, 4384.227540327872,11429.4754406414
5,2,0, 4383.842795989544,11429.538599005391
5,2,0, 4380.397305062068,11429.84556276574
5,2,0, 4376.951814134591,11430.05121390983
5,2,0, 4373.506323207114,11430.18907672135
5,2,0, 4370.060832279638,11430.445485362596
5,2,0, 4366.615341352161,11430.869600837685
5,2,0, 4363.169850424685,11431.444835131246
5,2,0, 4363.114651099408,11431.456433880212
5,2,0, 4359.724359497208,11432.43278462891
5,2,0, 4357.0233302902,11433.437427119025
5,2,0, 4356.278868569731,11434.041663071343
5,2,0, 4355.031439960377,11435.418420357835
5,2,0, 4355.060073265612,11437.399413596646
5,2,0, 4355.881960962854,11439.380406835458
5,2,0, 4356.072932302687,11441.361400074271
5,2,0, 4354.711108485959,11443.342393313083
5,2,0, 4352.833377642255,11444.536673337585
5,2,0, 4351.572762164913,11445.323386551894
5,2,0, 4349.387886714778,11446.230562234128
5,2,0, 4346.5135558221655,11447.304379790707
5,2,0, 4345.9423957873005,11447.481793248784
5,2,0, 4342.496904859825,11448.399001123378
5,2,0, 4339.051413932348,11449.200732370053
5,2,0, 4338.720008023923,11449.285373029517
5,2,0, 4335.605923004871,11450.09460593186
5,2,0, 4332.160432077395,11451.071040409055
5,2,0, 4331.639769336005,11451.26636626833
5,2,0, 4328.714941149918,11452.6033106623
5,2,0, 4327.554168316393,11453.247359507142
5,2,0, 4325.269450222442,11454.831486293268
5,2,0, 4324.759683103061,11455.228352745955
5,2,0, 4322.434344587992,11457.209345984766
5,2,0, 4321.823959294965,11457.63230058511
5,2,0, 4319.445950594003,11459.190339223576
5,2,0, 4318.378468367488,11459.684697929008
5,2,0, 4314.932977440012,11461.154729260008
5,2,0, 4314.888465024154,11461.171332462389
5,2,0, 4311.487486512535,11462.315597246878
5,2,0, 4309.045161041849,11463.152325701201
5,2,0, 4308.0419955850575,11463.519666806727
5,2,0, 4304.596504657582,11465.023992683402
5,2,0, 4304.378025521466,11465.133318940014
5,2,0, 4301.333513116713,11467.114312178825
5,2,0, 4301.151013730105,11467.271903773337
5,2,0, 4299.184140769621,11469.095305417637
5,2,0, 4297.705522802628,11470.670769560344
5,2,0, 4297.347703533382,11471.076298656448
5,2,0, 4295.883546510432,11473.05729189526
5,2,0, 4294.558930193424,11475.038285134073
5,2,0, 4294.260031875152,11475.539309089505
5,2,0, 4293.348824177763,11477.019278372885
5,2,0, 4292.304822035186,11479.000271611696
5,2,0, 4291.2130027567555,11480.981264850507
5,2,0, 4290.814540947675,11481.817598600592
5,2,0, 4290.204695678859,11482.96225808932
5,2,0, 4289.423304268562,11484.943251328132
5,2,0, 4288.926170644174,11486.924244566944
5,2,0, 4288.630065050985,11488.905237805757
5,2,0, 4288.4435237666685,11490.886231044567
5,2,0, 4288.107413884165,11492.867224283378
5,2,0, 4287.514412766166,11494.84821752219
5,2,0, 4287.369050020199,11495.119825167418
5,2,0, 4286.174339514849,11496.829210761003
5,2,0, 4284.30832916151,11498.810203999816
5,2,0, 4283.923559092722,11499.14905948449
5,2,0, 4281.46621067246,11500.791197238626
5,2,0, 4280.478068165245,11501.481751130515
5,2,0, 4277.18271966462,11502.772190477437
5,2,0, 4277.032577237769,11502.826786754618
5,2,0, 4273.587086310292,11503.211717623397
5,2,0, 4270.141595382815,11503.576821407309
5,2,0, 4267.900615022053,11504.75318371625
5,2,0, 4266.696104455339,11505.434574010953
5,2,0, 4265.789736033302,11506.734176955062
5,2,0, 4264.306459817771,11508.715170193875
5,2,0, 4263.250613527862,11510.159207645414
5,2,0, 4262.999794759871,11510.696163432685
5,2,0, 4262.016074084567,11512.677156671498
5,2,0, 4261.1927897619835,11514.658149910309
5,2,0, 4260.36654560608,11516.639143149121
5,2,0, 4259.805122600385,11518.17036905164
5,2,0, 4259.640534223437,11518.620136387934
5,2,0, 4258.747850891943,11520.601129626746
5,2,0, 4257.457081873231,11522.582122865557
5,2,0, 4256.359631672909,11523.613147642242
5,2,0, 4255.290232346184,11524.563116104368
5,2,0, 4252.914140745432,11526.232214264333
5,2,0, 4252.48972551653,11526.54410934318
5,2,0, 4250.08637507226,11528.525102581993
5,2,0, 4249.468649817956,11529.149491340439
5,2,0, 4248.326807070981,11530.506095820805
5,2,0, 4247.359079916503,11532.487089059616
5,2,0, 4246.803680312769,11534.468082298426
5,2,0, 4246.817365483527,11536.449075537239
5,2,0, 4247.200069059946,11538.430068776051
5,2,0, 4247.8659221805865,11540.411062014864
5,2,0, 4248.529657474262,11542.392055253677
5,2,0, 4249.324611852157,11544.373048492487
5,2,0, 4249.468649817956,11544.80428628937
5,2,0, 4250.110095502545,11546.354041731298
5,2,0, 4250.772352136819,11548.33503497011
5,2,0, 4251.222674889833,11550.316028208923
5,2,0, 4251.618561948679,11552.297021447735
5,2,0, 4251.862162439974,11554.278014686546
5,2,0, 4252.255818946652,11556.259007925359
5,2,0, 4252.914140745432,11557.824779159066
5,2,0, 4253.087862007196,11558.240001164171
5,2,0, 4254.153298986757,11560.220994402982
5,2,0, 4255.347551694835,11562.201987641794
5,2,0, 4255.962982685746,11564.182980880607
5,2,0, 4255.152044320481,11566.163974119418
5,2,0, 4252.914140745432,11567.576411711949
5,2,0, 4252.056111343596,11568.144967358228
5,2,0, 4249.468649817956,11569.317698586592
5,2,0, 4248.084253718623,11570.12596059704
5,2,0, 4246.023158890479,11571.29975003933
5,2,0, 4244.945661061719,11572.106953835853
5,2,0, 4242.922352280622,11574.087947074666
5,2,0, 4242.577667963002,11574.697986939907
5,2,0, 4241.875233642933,11576.068940313477
5,2,0, 4241.602384500933,11578.049933552289
5,2,0, 4242.233051884798,11580.0309267911
5,2,0, 4242.577667963002,11580.522142719854
5,2,0, 4243.6546831824635,11582.011920029912
5,2,0, 4245.598298762548,11583.992913268725
5,2,0, 4246.023158890479,11584.36749237731
5,2,0, 4248.134633318266,11585.973906507537
5,2,0, 4249.468649817956,11587.030613098406
5,2,0, 4250.957444474364,11587.954899746348
5,2,0, 4252.914140745432,11589.586727569358
5,2,0, 4253.449488031074,11589.935892985159
5,2,0, 4255.067369554974,11591.916886223971
5,2,0, 4255.452952805073,11593.897879462784
5,2,0, 4255.108329789463,11595.878872701596
5,2,0, 4254.525336045814,11597.859865940407
5,2,0, 4254.113898362906,11599.840859179218
5,2,0, 4253.981601695096,11601.82185241803
5,2,0, 4254.380536080442,11603.80284565684
5,2,0, 4255.549377562157,11605.783838895655
5,2,0, 4256.359631672909,11606.535384499854
5,2,0, 4258.506112235175,11607.764832134468
5,2,0, 4259.805122600385,11608.241399502222
5,2,0, 4263.250613527862,11609.003834077834
5,2,0, 4266.696104455339,11609.521123315011
5,2,0, 4268.846522307541,11609.745825373278
5,2,0, 4270.141595382815,11609.875970437255
5,2,0, 4273.587086310292,11610.188296433158
5,2,0, 4277.032577237769,11610.583292096026
5,2,0, 4280.478068165245,11611.402005179754
5,2,0, 4281.291218993899,11611.72681861209
5,2,0, 4283.923559092722,11613.226148566915
5,2,0, 4284.474545039238,11613.707811850902
5,2,0, 4286.063608872939,11615.688805089714
5,2,0, 4286.767567360574,11617.669798328527
5,2,0, 4287.191362999709,11619.650791567337
5,2,0, 4287.369050020199,11620.46550908558
5,2,0, 4287.667599250452,11621.631784806152
5,2,0, 4288.626593662001,11623.61277804496
5,2,0, 4290.398814403503,11625.593771283773
5,2,0, 4290.814540947675,11625.975866100782
5,2,0, 4293.06264877352,11627.574764522586
5,2,0, 4294.260031875152,11628.534877179058
5,2,0, 4295.476052136925,11629.555757761398
5,2,0, 4296.81955214676,11631.536751000209
5,2,0, 4297.69281387107,11633.51774423902
5,2,0, 4297.705522802628,11633.548346384017
5,2,0, 4298.4677851364695,11635.49873747783
5,2,0, 4299.553794989303,11637.479730716645
5,2,0, 4301.151013730106,11639.41831337109
5,2,0, 4301.199233870944,11639.460723955455
5,2,0, 4304.596504657583,11641.357132992818
5,2,0, 4305.001035658789,11641.441717194268
5,2,0, 4308.0419955850575,11641.879351287493
5,2,0, 4311.487486512535,11641.690338917373
5,2,0, 4312.841483470148,11641.441717194268
5,2,0, 4314.932977440012,11641.037964016134
5,2,0, 4318.378468367488,11640.30867636336
5,2,0, 4321.823959294965,11639.72280647235
5,2,0, 4325.181113806553,11639.460723955455
5,2,0, 4325.269450222442,11639.454406649214
5,2,0, 4325.349372921028,11639.460723955457
5,2,0, 4328.714941149918,11639.768694512994
5,2,0, 4332.160432077395,11640.772191201995
5,2,0, 4333.490808864407,11641.441717194268
5,2,0, 4335.605923004871,11642.707410430503
5,2,0, 4336.628133875141,11643.42271043308
5,2,0, 4339.051413932348,11645.373491600403
5,2,0, 4339.0915905341435,11645.403703671891
5,2,0, 4341.503403232517,11647.384696910703
5,2,0, 4342.496904859825,11648.267950808458
5,2,0, 4343.94620840007,11649.365690149516
5,2,0, 4345.9423957873005,11651.054762963215
5,2,0, 4346.409689783582,11651.346683388329
5,2,0, 4349.246988224148,11653.32767662714
5,2,0, 4349.387886714778,11653.44125788602
5,2,0, 4352.833377642255,11655.044403569003
5,2,0, 4354.848977687417,11655.30866986595
5,2,0, 4356.278868569731,11655.47217789162
5,2,0, 4357.835178418295,11655.30866986595
5,2,0, 4359.724359497208,11655.089799926482
5,2,0, 4363.169850424685,11654.248645630834
5,2,0, 4366.615341352161,11653.395481688947
5,2,0, 4367.012914363534,11653.32767662714
5,2,0, 4370.060832279638,11652.813114820061
5,2,0, 4373.506323207114,11652.568963143469
5,2,0, 4376.951814134591,11652.482567408371
5,2,0, 4380.397305062068,11652.366705294522
5,2,0, 4383.842795989544,11652.181243705263
5,2,0, 4387.288286917021,11651.875861109684
5,2,0, 4390.733777844498,11651.487736548583
5,2,0, 4391.95754252198,11651.346683388329
5,2,0, 4394.1792687719735,11651.108301207914
5,2,0, 4397.624759699451,11650.897665690327
5,2,0, 4401.070250626928,11650.970667271382
5,2,0, 4403.651018395201,11651.346683388329
5,2,0, 4404.515741554404,11651.474574992168
5,2,0, 4407.961232481881,11652.361797451962
5,2,0, 4410.639530505125,11653.32767662714
5,2,0, 4411.406723409357,11653.629658150743
5,2,0, 4414.852214336834,11655.144196225701
5,2,0, 4415.220746239438,11655.308669865952
5,2,0, 4418.297705264311,11656.730479372689
5,2,0, 4419.772572340692,11657.289663104762
5,2,0, 4421.743196191787,11658.124660515201
5,2,0, 4425.188687119264,11659.19028477523
