Axis,Line Label,X,Y,Marker,Marker Size,Marker Face Color,Marker Edge Color
Axes 1,$50.3 < \lambda \leq 69.3$,-44.45813226452901,0.7355485619334173,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-40.85341883767535,0.7558926827415419,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-37.248705410821685,0.7755289068156629,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-33.64399198396791,0.794740671270777,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-30.039278557114244,0.8139038138275382,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-26.43456513026058,0.8334227117817707,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-22.829851703406803,0.8535531756405588,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-19.22513827655314,0.8742011532413378,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-15.620424849699361,0.8948364789169874,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-12.015711422845698,0.9145981203489063,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-8.410997995992034,0.9325407382690656,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-4.806284569138256,0.9478906377853005,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,-1.2015711422845925,0.9602054770695121,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,2.403142284569185,0.96942681802194,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,6.007855711422849,0.9758797410000591,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,9.612569138276513,0.980250182241989,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,13.21728256513029,0.9834948461084132,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,16.821995991983954,0.9866078796626487,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,20.42670941883773,0.9902467942601202,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,24.031422845691395,0.9943661735118802,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,27.63613627254506,0.9980937424259535,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,31.240849699398836,1.0,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,34.8455631262525,0.9986800842211742,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,38.450276553106164,0.993347166904046,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,42.05498997995994,0.9841113525050132,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,45.659703406813605,0.9718208652985981,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,49.26441683366738,0.9576162240540772,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,52.86913026052105,0.9424825497262151,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,56.47384368737471,0.9270046008884928,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,60.07855711422849,0.9113426907148457,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,63.68327054108215,0.8953232148346655,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,67.28798396793593,0.8785464489453083,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,70.8926973947896,0.8604961164499322,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,74.49741082164326,0.8406853835291679,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,78.10212424849703,0.8188455313721956,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,81.7068376753507,0.7950949731380973,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,85.31155110220436,0.7699921668223662,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,88.91626452905814,0.7444171289030772,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,92.5209779559118,0.7193166544735728,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,96.12569138276558,0.6954218327260313,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,99.73040480961924,0.6730551689515999,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,103.33511823647291,0.65209350769949,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,106.93983166332669,0.6320821419354942,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,110.54454509018035,0.6124402100782165,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,114.14925851703413,0.59267127083341,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,117.75397194388779,0.5724989311933144,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,121.35868537074145,0.5518860031366242,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,124.96339879759523,0.5309542754151397,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,128.5681122244489,0.5098686926364985,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,132.17282565130267,0.48875291471628846,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,135.77753907815634,0.4676629256635361,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,139.38225250501,0.4465990738388392,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,142.98696593186378,0.4255254431935551,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,146.59167935871744,0.4043912204194502,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,150.1963927855711,0.3831736148995855,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,153.80110621242488,0.36194953648594325,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,157.40581963927855,0.34096026714807665,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,161.01053306613233,0.3206052667087716,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,164.615246492986,0.30132771664437197,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,168.21995991983965,0.28342822355123204,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,171.82467334669343,0.26691046993631556,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,175.4293867735471,0.25146523071714316,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,179.03410020040087,0.23662371364129045,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,182.63881362725454,0.22200431738583282,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,186.2435270541082,0.2075124269425208,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,189.84824048096198,0.19337724648764182,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,193.45295390781564,0.18000850070402968,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,197.0576673346693,0.16776396781575417,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,200.66238076152308,0.15676512704155127,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,204.26709418837675,0.1468551370915155,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,207.87180761523052,0.1376967695833818,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,211.4765210420842,0.1289292909725269,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,215.08123446893785,0.12029283932802022,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,218.68594789579163,0.11167781803656576,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,222.2906613226453,0.10311323775990217,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,225.89537474949907,0.09472839720468439,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,229.50008817635273,0.08670739954198581,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,233.1048016032064,0.07923761514401648,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,236.70951503006017,0.07245450424092865,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,240.31422845691384,0.06639909649733819,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,243.9189418837675,0.06100867036405707,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,247.52365531062128,0.056146484891719944,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,251.12836873747494,0.051654783821369996,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,254.73308216432872,0.047404594200331523,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,258.3377955911824,0.04332231683890179,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,261.94250901803605,0.03938911920993199,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,265.5472224448898,0.03562307039891111,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,269.1519358717435,0.0320590910495098,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,272.75664929859727,0.028737770352192254,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,276.36136272545093,0.02570433370402201,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,279.9660761523046,0.023009197381771117,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,283.5707895791584,0.020698600355968443,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,287.17550300601204,0.018791889959750084,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,290.7802164328658,0.01725665854864037,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,294.3849298597195,0.016001558745887438,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,297.98964328657314,0.014899145384598498,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,301.5943567134269,0.013830894921197169,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,305.1990701402806,0.012729492252855822,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,308.80378356713425,0.011593989501681376,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,312.408496993988,0.010471365693189408,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,316.0132104208417,0.009419091055934796,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,319.61792384769547,0.008472205213952996,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,323.22263727454913,0.007631184118152815,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,326.8273507014028,0.006871706867774879,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,330.43206412825657,0.006165556384720542,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,334.03677755511023,0.005498807583780466,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,337.641490981964,0.004877895534289747,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,341.2462044088177,0.00432207732912145,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,344.85091783567134,0.0038483051122012155,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,348.4556312625251,0.0034582519223237507,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,352.0603446893788,0.003135188936713051,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,355.66505811623244,0.0028518188189997915,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,359.2697715430862,0.002583356326770453,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,362.8744849699399,0.0023175019045857197,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,366.47919839679366,0.0020557767073442076,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,370.0839118236473,0.0018066945789649985,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,373.688625250501,0.0015763930843010515,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,377.29333867735477,0.001363347459328004,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,380.89805210420843,0.0011602139828245101,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,384.5027655310622,0.0009605384915833275,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,388.1074789579159,0.0007650208802215728,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,391.71219238476954,0.0005831234835410454,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,395.3169058116233,0.0004294799476004292,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,398.921619238477,0.0003176511581893068,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,402.52633266533076,0.0002544545621725288,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,406.1310460921844,0.00023690707938939736,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,409.7357595190381,0.0002523916282772297,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,413.34047294589186,0.00028184720738230165,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,416.9451863727455,0.0003052208666845704,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,420.5498997995992,0.00030755729809844976,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,424.15461322645297,0.0002833283419291846,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,427.75932665330674,0.00023697521363092396,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,431.3640400801603,0.0001794812298170294,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,434.96875350701407,0.00012297131047133184,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,438.57346693386785,7.618897230705052e-05,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,442.1781803607214,4.267966627522886e-05,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,445.7828937875752,2.16155549910924e-05,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,449.38760721442895,9.897351159490484e-06,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,452.9923206412825,4.0970872296431964e-06,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,456.5970340681363,1.5333231924323937e-06,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,460.20174749499006,5.187927856033688e-07,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,463.80646092184384,1.5869223388618204e-07,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,467.4111743486974,4.388527873116828e-08,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,471.01588777555116,1.0971940884586884e-08,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,474.62060120240494,2.479987291922389e-09,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,478.2253146292585,5.067769407392638e-10,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,481.83002805611227,9.362366270958659e-11,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,485.43474148296605,1.5637085130070944e-11,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,489.0394549098196,2.3611705863617482e-12,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,492.6441683366734,3.223296964476396e-13,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,496.24888176352715,3.9780905521430814e-14,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,499.8535951903807,4.438644886886641e-15,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,503.4583086172345,4.47741683192896e-16,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,507.06302204408826,4.0832506989696315e-17,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,510.66773547094203,3.3665568547747707e-18,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,514.2724488977956,2.5093847372160186e-19,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,517.8771623246494,1.6910246632374903e-20,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,521.4818757515031,1.0302295961106241e-21,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,525.0865891783567,5.674394069536482e-23,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,528.6913026052105,2.825571845844577e-24,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,532.2960160320642,1.2720219539548022e-25,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,535.9007294589178,5.177072535929777e-27,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,539.5054428857716,1.9049136052300049e-28,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,543.1101563126253,6.336766553496641e-30,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,546.7148697394789,1.9057306687248719e-31,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,550.3195831663327,5.18151463150935e-33,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,553.9242965931865,1.2736594590175089e-34,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,557.5290100200402,2.8304227900407866e-36,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,561.1337234468938,5.686573937483586e-38,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,564.7384368737476,1.0328837830708272e-39,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,568.3431503006013,1.6961084506739861e-41,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,571.9478637274549,2.5180083611774264e-43,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,575.5525771543087,3.3795751528257625e-45,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,579.1572905811624,4.1007985918899677e-47,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,582.762004008016,4.498587391277566e-49,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,586.3667174348698,4.461544964936382e-51,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,589.9714308617235,4.0003296176679934e-53,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,593.5761442885773,3.2427067206237057e-55,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,597.1808577154309,2.3764077298563904e-57,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,600.7855711422847,1.5744745018170345e-59,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,604.3902845691384,9.430868685662085e-62,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,607.994997995992,5.107038767518673e-64,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,611.5997114228458,2.500276287365786e-66,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,615.2044248496995,1.1066447809781543e-68,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,618.8091382765531,4.42822693292409e-71,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,622.4138517034069,1.6019645028794696e-73,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,626.0185651302606,5.239348642966807e-76,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,629.6232785571142,1.5491843449668238e-78,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,633.227991983968,4.141238961004172e-81,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,636.8327054108217,1.0008266782678606e-83,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,640.4374188376755,2.1866981949447705e-86,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,644.0421322645291,4.3193680358370414e-89,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,647.6468456913829,7.71352629643117e-92,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,651.2515591182366,1.2453376248500796e-94,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,654.8562725450902,1.817701832962388e-97,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,658.460985971944,2.398609622200745e-100,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,662.0656993987977,2.8615272673615383e-103,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,665.6704128256513,3.086296145220356e-106,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,669.2751262525051,3.0093915338856604e-109,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,672.8798396793588,2.6529018586954973e-112,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,676.4845531062124,2.1142924738044043e-115,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,680.0892665330662,1.5233873128883035e-118,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,683.69397995992,9.923319981419917e-122,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,687.2986933867737,5.843930568772425e-125,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,690.9034068136273,3.111390275877735e-128,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,694.508120240481,1.497632731913106e-131,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,698.1128336673348,6.517147454642459e-135,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,701.7175470941884,2.5639595065541344e-138,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,705.3222605210422,9.119397940085488e-142,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,708.9269739478959,2.9323956278406372e-145,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,712.5316873747495,8.524724451977144e-149,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,716.1364008016033,2.2404720344307982e-152,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,719.741114228457,5.323534776798149e-156,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,723.3458276553106,1.1435681582875953e-159,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,726.9505410821644,2.2208815885336618e-163,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,730.5552545090181,3.899331372317583e-167,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,734.1599679358719,6.189510082639487e-171,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,737.7646813627255,8.882266435140158e-175,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,741.3693947895792,1.152372029452102e-178,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,744.974108216433,1.3516461489567828e-182,None,6.0,#FF7C43,#FF7C43
Axes 1,$50.3 < \lambda \leq 69.3$,748.5788216432866,1.433292092830463e-186,None,6.0,#FF7C43,#FF7C43
